DATE_RESERVATION;PLAGE_HORAIRE;STATUT;STRUCTURE;NOM_COMPLET;FONCTION;DATE_CREATION;PONT_SITE
2022-08-09;JOUR;VALIDE;MEDLOG;2022-08-09;AGENT PONT BASCULE;2022-08-05 09:26:14;MEDLOG
2022-08-09;JOUR;VALIDE;ETC-CI;2022-08-09;REP TECHNIQUE;2022-08-05 11:32:22;ETC-CI
2022-08-09;JOUR;VALIDE;GMCI;2022-08-09;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:27:26;GMCI GARE DU MALI
2022-08-09;JOUR;VALIDE;GMCI;2022-08-09;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:27:29;GMCI GESTOCI
2022-08-09;JOUR;VALIDE;GMCI;2022-08-09;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-05 14:27:33;GMCI HINO
2022-08-09;JOUR;VALIDE;logtrans;2022-08-09;PESEUR;2022-08-05 15:43:34;LOGTRANS
2022-08-09;JOUR;VALIDE;APM TERMINAL;2022-08-09;RESPONSABLE DES OPÃRATIONS;2022-08-05 16:04:45;APM TERMINAL
2022-08-09;JOUR;VALIDE;MOVIS;2022-08-09;CORDINATEUR ;2022-08-05 16:57:28;CFS 4 VRIDI
2022-08-09;NUIT;VALIDE;EOLIS;2022-08-09;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:03;EOLIS PONT
2022-08-09;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-09;RESPONSABLE PESEUR;2022-06-10 15:36:53;R et R
2022-08-09;NUIT;VALIDE;CARGILL COCOA;2022-08-09;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:05;CARGILL COCOA YOP
2022-08-09;NUIT;VALIDE;ZAMACOM;2022-08-09;RESPONSABLE TRANSIT ;2022-07-11 12:04:24;ZAMACOM PONT 1
2022-08-09;NUIT;VALIDE;SEAFEM;2022-08-09;DIRECTEUR GENERAL;2022-07-19 15:29:27;SEAFEM
2022-08-09;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-09;CHEF DE SERVICE METROLOGIE;2022-07-20 16:50:04;CCI-CI PONT N2
2022-08-09;NUIT;VALIDE;MANTRA;2022-08-09;LOGISTIQUE;2022-07-28 23:59:40;MANTRA
2022-08-09;NUIT;ANNULE;MANTRA;2022-08-09;LOGISTIQUE;2022-07-29 00:43:11;YIRIMA
2022-08-09;NUIT;VALIDE;;2022-08-09;RESPONSABLE PESEUR;2022-08-01 11:20:40;SITRADEX
2022-08-09;NUIT;VALIDE;SACO;2022-08-09;AGENT LOGISTIQUE;2022-08-05 14:41:25;SACO ABIDJAN
2022-08-09;NUIT;VALIDE;APM TERMINAL;2022-08-09;RESPONSABLE DES OPÃRATIONS;2022-08-05 16:05:19;APM TERMINAL
2022-08-09;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-09;AGENT;2022-08-09 07:53:37;T6
2022-08-09;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-09;AGENT;2022-08-09 07:53:49;VRIDI 3 PONT 1
2022-08-09;NUIT;VALIDE;coic sa;2022-08-09;GESTIONNAIRE DE STOCKS;2022-08-09 11:17:52;COIC
2022-08-09;NUIT;VALIDE;FARLIN COMMODITIES;2022-08-09;PESSE;2022-08-09 15:31:00;FARLIN
2022-08-09;NUIT;REJETE;SOGENA;2022-08-09;RESPONSABLE PONT BASCULE;2022-08-09 16:37:01;SOGENA
2022-08-09;NUIT;VALIDE;SOGENA;2022-08-09;RESPONSABLE PONT BASCULE;2022-08-09 16:37:03;SOGENA
2022-08-10;JOUR;VALIDE;EOLIS;2022-08-10;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:07;EOLIS PONT
2022-08-10;JOUR;VALIDE;SOGENA;2022-08-10;RESPONSABLE PONT BASCULE;2022-05-05 15:50:37;SOGENA EX-CAISTAB
2022-08-10;JOUR;VALIDE;SOGENA;2022-08-10;RESPONSABLE PONT BASCULE;2022-05-05 16:10:57;SOGENA
2022-08-10;JOUR;VALIDE;CTM;2022-08-10;DGA;2022-06-10 09:18:04;CTM
2022-08-10;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-10;RESPONSABLE PESEUR;2022-06-10 15:36:21;R et R
2022-08-10;JOUR;VALIDE;coic sa;2022-08-10;GESTIONNAIRE DE STOCKS;2022-06-20 16:59:38;COIC
2022-08-10;JOUR;VALIDE;ITCA;2022-08-10;RESPONSABLE PRODUITS FINIS;2022-06-24 14:52:09;ITCA
2022-08-10;JOUR;VALIDE;CARGILL COCOA;2022-08-10;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:12;CARGILL COCOA YOP
2022-08-10;JOUR;VALIDE;FARLIN COMMODITIES;2022-08-10;PESEUR;2022-07-08 11:24:20;FARLIN
2022-08-10;JOUR;VALIDE;ZAMACOM;2022-08-10;RESPONSABLE TRANSIT ;2022-07-11 12:04:31;ZAMACOM PONT 1
2022-08-10;JOUR;VALIDE;OLAM;2022-08-10;COOORDINATEUR PESAGE;2022-07-12 15:39:56;USINE UNICAO PONT02
2022-08-10;JOUR;VALIDE;SEAFEM;2022-08-10;DIRECTEUR GENERAL;2022-07-19 15:29:55;SEAFEM
2022-08-10;JOUR;ANNULE;FACI;2022-08-10;AGENT DE TRANSIT;2022-07-26 10:32:38;FACI
2022-08-10;JOUR;VALIDE;MANTRA;2022-08-10;LOGISTIQUE;2022-07-29 00:00:28;YIRIMA
2022-08-10;JOUR;VALIDE;MANTRA;2022-08-10;LOGISTIQUE;2022-07-29 00:00:40;MANTRA
2022-08-10;JOUR;VALIDE;;2022-08-10;RESPONSABLE PESEUR;2022-08-01 11:21:04;SITRADEX
2022-08-10;JOUR;VALIDE;;2022-08-10;RESPONSABLE DES OPERATIONS;2022-08-02 09:33:14;STNC
2022-08-10;JOUR;VALIDE;MOVIS;2022-08-10;CORDINATEUR ;2022-08-04 08:10:20;CFS 4 VRIDI
2022-08-10;JOUR;VALIDE;MEDLOG;2022-08-10;AGENT PONT BASCULE;2022-08-05 09:26:38;MEDLOG
2022-08-10;JOUR;VALIDE;APM TERMINAL;2022-08-10;RESPONSABLE DES OPERATIONS DES DEPOTS;2022-08-08 07:39:15;APM TERMINAL
2022-08-10;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-10;AGENT;2022-08-09 07:54:32;COTON RAN
2022-08-10;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-10;AGENT;2022-08-09 07:54:43;T6
2022-08-10;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-10;AGENT;2022-08-09 07:54:55;VRIDI 2 STATION VRAC
2022-08-10;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-10;AGENT;2022-08-09 07:55:12;VRIDI 3 PONT 1
2022-08-10;JOUR;VALIDE;TRCI;2022-08-10;RESPONSABLE PRODUIT FINI;2022-08-09 08:37:40;TRCI ANGUEDEDOU
2022-08-10;JOUR;VALIDE;;2022-08-10;PESEUR;2022-08-09 10:35:44;PERFORM WORLD 
2022-08-10;JOUR;VALIDE;ETC-CI;2022-08-10;RESP TECHNIQUE;2022-08-09 13:45:45;ETC-CI
2022-08-10;JOUR;VALIDE;GMCI;2022-08-10;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-09 14:40:21;GMCI GARE DU MALI
2022-08-10;JOUR;VALIDE;GMCI;2022-08-10;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-09 14:40:25;GMCI GESTOCI
2022-08-10;JOUR;ANNULE;GMCI;2022-08-10;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-09 14:40:43;GMCI HINO
2022-08-10;JOUR;VALIDE;GMCI;2022-08-10;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-09 14:40:45;GMCI HINO
2022-08-10;NUIT;VALIDE;EOLIS;2022-08-10;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:09;EOLIS PONT
2022-08-10;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-10;RESPONSABLE PESEUR;2022-06-10 15:36:12;R et R
2022-08-10;NUIT;VALIDE;CARGILL COCOA;2022-08-10;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:16;CARGILL COCOA YOP
2022-08-10;NUIT;VALIDE;ZAMACOM;2022-08-10;RESPONSABLE TRANSIT ;2022-07-11 12:04:36;ZAMACOM PONT 1
2022-08-10;NUIT;VALIDE;SEAFEM;2022-08-10;DIRECTEUR GENERAL;2022-07-19 15:30:06;SEAFEM
2022-08-10;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-10;CHEF DE SERVICE METROLOGIE;2022-07-20 16:50:09;CCI-CI PONT N2
2022-08-10;NUIT;VALIDE;MANTRA;2022-08-10;LOGISTIQUE;2022-08-05 14:22:05;MANTRA
2022-08-10;NUIT;VALIDE;APM TERMINAL;2022-08-10;RESPONSABLE DES OPERATIONS DES DEPOTS;2022-08-08 07:39:30;APM TERMINAL
2022-08-10;NUIT;VALIDE;coic sa;2022-08-10;GESTIONNAIRE DE STOCKS;2022-08-09 11:19:06;COIC
2022-08-10;NUIT;VALIDE;;2022-08-10;PESEUR;2022-08-09 14:53:58;PERFORM WORLD 
2022-08-10;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-10;AGENT;2022-08-10 07:24:35;T6
2022-08-10;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-10;AGENT;2022-08-10 07:24:45;VRIDI 3 PONT 1
2022-08-10;NUIT;VALIDE;SACO;2022-08-10;AGENT LOGISTIQUE;2022-08-10 15:54:29;SACO ABIDJAN
2022-08-10;NUIT;REJETE;SACO;2022-08-10;AGENT LOGISTIQUE;2022-08-10 15:54:31;SACO ABIDJAN
2022-08-11;JOUR;VALIDE;EOLIS;2022-08-11;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:13;EOLIS PONT
2022-08-11;JOUR;VALIDE;SOGENA;2022-08-11;RESPONSABLE PONT BASCULE;2022-05-05 15:50:43;SOGENA EX-CAISTAB
2022-08-11;JOUR;VALIDE;SOGENA;2022-08-11;RESPONSABLE PONT BASCULE;2022-05-05 16:11:03;SOGENA
2022-08-11;JOUR;VALIDE;CTM;2022-08-11;DGA;2022-06-10 09:18:14;CTM
2022-08-11;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-11;RESPONSABLE PESEUR;2022-06-10 15:38:11;R et R
2022-08-11;JOUR;VALIDE;coic sa;2022-08-11;GESTIONNAIRE DE STOCKS;2022-06-20 16:59:47;COIC
2022-08-11;JOUR;VALIDE;ITCA;2022-08-11;RESPONSABLE PRODUITS FINIS;2022-06-24 14:52:20;ITCA
2022-08-11;JOUR;VALIDE;SACO;2022-08-11;AGENT LOGISTIQUE;2022-06-28 11:50:53;SACO ABIDJAN
2022-08-11;JOUR;VALIDE;CARGILL COCOA;2022-08-11;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:22;CARGILL COCOA YOP
2022-08-11;JOUR;VALIDE;FARLIN COMMODITIES;2022-08-11;PESEUR;2022-07-08 11:24:29;FARLIN
2022-08-11;JOUR;VALIDE;ZAMACOM;2022-08-11;RESPONSABLE TRANSIT ;2022-07-11 12:04:46;ZAMACOM PONT 1
2022-08-11;JOUR;VALIDE;OLAM;2022-08-11;COOORDINATEUR PESAGE;2022-07-12 15:40:05;USINE UNICAO PONT02
2022-08-11;JOUR;VALIDE;SEAFEM;2022-08-11;DIRECTEUR GENERAL;2022-07-19 15:30:14;SEAFEM
2022-08-11;JOUR;VALIDE;;2022-08-11;RESPONSABLE DES OPERATIONS;2022-08-02 09:33:31;STNC
2022-08-11;JOUR;ANNULE;FACI;2022-08-11;AGENT DE TRANSIT;2022-08-02 17:21:56;FACI
2022-08-11;JOUR;VALIDE;MEDLOG;2022-08-11;AGENT PONT BASCULE;2022-08-05 09:26:58;MEDLOG
2022-08-11;JOUR;VALIDE;;2022-08-11;RESPONSABLE PESEUR;2022-08-05 12:55:13;SITRADEX
2022-08-11;JOUR;VALIDE;MANTRA;2022-08-11;LOGISTIQUE;2022-08-05 16:35:12;MANTRA
2022-08-11;JOUR;VALIDE;MANTRA;2022-08-11;LOGISTIQUE;2022-08-05 16:35:35;YIRIMA
2022-08-11;JOUR;VALIDE;MOVIS;2022-08-11;CORDINATEUR ;2022-08-05 16:57:49;CFS 4 VRIDI
2022-08-11;JOUR;VALIDE;APM TERMINAL;2022-08-11;RESPONSABLE DES OPERATIONS DES DEPOTS;2022-08-08 07:39:52;APM TERMINAL
2022-08-11;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-11;AGENT;2022-08-10 07:25:17;COTON RAN
2022-08-11;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-11;AGENT;2022-08-10 07:25:28;T6
2022-08-11;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-11;AGENT;2022-08-10 07:25:40;VRIDI 3 PONT 1
2022-08-11;JOUR;VALIDE;TRCI;2022-08-11;RESPONSABLE PRODUIT FINI;2022-08-10 09:28:26;TRCI ANGUEDEDOU
2022-08-11;JOUR;VALIDE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-10 14:15:15;GMCI GARE DU MALI
2022-08-11;JOUR;ANNULE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-10 14:15:22;GMCI GESTOCI
2022-08-11;JOUR;VALIDE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-10 14:15:23;GMCI GESTOCI
2022-08-11;JOUR;VALIDE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-10 14:15:28;GMCI HINO
2022-08-11;JOUR;VALIDE;logtrans;2022-08-11;PESEUR;2022-08-10 15:29:52;LOGTRANS
2022-08-11;JOUR;ANNULE;LTA;2022-08-11;AGENT PESEUR;2022-08-10 16:28:36;LTA 1
2022-08-11;JOUR;VALIDE;LTA;2022-08-11;AGENT PESEUR;2022-08-10 16:34:41;LTA 3
2022-08-11;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-08-11 10:02:58;COOPARES
2022-08-11;NUIT;VALIDE;EOLIS;2022-08-11;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:15;EOLIS PONT
2022-08-11;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-11;RESPONSABLE PESEUR;2022-06-10 15:38:25;R et R
2022-08-11;NUIT;VALIDE;CARGILL COCOA;2022-08-11;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:26;CARGILL COCOA YOP
2022-08-11;NUIT;VALIDE;ZAMACOM;2022-08-11;RESPONSABLE TRANSIT ;2022-07-11 12:04:52;ZAMACOM PONT 1
2022-08-11;NUIT;VALIDE;SEAFEM;2022-08-11;DIRECTEUR GENERAL;2022-07-19 15:30:20;SEAFEM
2022-08-11;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-11;CHEF DE SERVICE METROLOGIE;2022-07-20 16:50:15;CCI-CI PONT N2
2022-08-11;NUIT;VALIDE;APM TERMINAL;2022-08-11;RESPONSABLE DES OPERATIONS DES DEPOTS;2022-08-08 07:40:11;APM TERMINAL
2022-08-11;NUIT;VALIDE;MANTRA;2022-08-11;LOGISTIQUE;2022-08-10 14:56:48;MANTRA
2022-08-11;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-11;AGENT;2022-08-11 07:58:09;T6
2022-08-11;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-11;AGENT;2022-08-11 07:58:20;VRIDI 3 PONT 1
2022-08-11;NUIT;VALIDE;coic sa;2022-08-11;GESTIONNAIRE DE STOCKS;2022-08-11 11:06:44;COIC
2022-08-11;NUIT;VALIDE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 14:09:36;GMCI HINO
2022-08-11;NUIT;ANNULE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 14:09:37;GMCI HINO
2022-08-11;NUIT;VALIDE;GMCI;2022-08-11;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 14:12:44;GMCI GARE DU MALI
2022-08-11;NUIT;VALIDE;ETC-CI;2022-08-11;RESP TECHNIQUE;2022-08-11 14:19:35;ETC-CI
2022-08-11;NUIT;VALIDE;SOGENA;2022-08-11;RESPONSABLE PONT BASCULE;2022-08-11 14:25:29;SOGENA
2022-08-11;NUIT;VALIDE;FARLIN COMMODITIES;2022-08-11;PESSE;2022-08-11 15:33:33;FARLIN
2022-08-11;NUIT;VALIDE;LTA;2022-08-11;AGENT PESEUR;2022-08-11 16:22:20;LTA 1
2022-08-11;NUIT;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-08-11 22:24:29;COOPARES
2022-08-12;JOUR;VALIDE;EOLIS;2022-08-12;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:21;EOLIS PONT
2022-08-12;JOUR;ANNULE;SEAFEM;2022-08-12;DIRECTEUR GENERAL;2022-03-08 15:47:27;SEAFEM
2022-08-12;JOUR;VALIDE;SOGENA;2022-08-12;RESPONSABLE PONT BASCULE;2022-05-05 15:51:00;SOGENA EX-CAISTAB
2022-08-12;JOUR;VALIDE;SOGENA;2022-08-12;RESPONSABLE PONT BASCULE;2022-05-05 16:11:10;SOGENA
2022-08-12;JOUR;EXPIRE;CTM;2022-08-12;DGA;2022-06-10 09:18:23;CTM
2022-08-12;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-12;RESPONSABLE PESEUR;2022-06-10 15:38:37;R et R
2022-08-12;JOUR;VALIDE;coic sa;2022-08-12;GESTIONNAIRE DE STOCKS;2022-06-20 16:59:56;COIC
2022-08-12;JOUR;VALIDE;ITCA;2022-08-12;RESPONSABLE PRODUITS FINIS;2022-06-24 14:52:52;ITCA
2022-08-12;JOUR;VALIDE;SACO;2022-08-12;AGENT LOGISTIQUE;2022-06-28 11:50:58;SACO ABIDJAN
2022-08-12;JOUR;VALIDE;CARGILL COCOA;2022-08-12;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:33;CARGILL COCOA YOP
2022-08-12;JOUR;VALIDE;FARLIN COMMODITIES;2022-08-12;PESEUR;2022-07-08 11:24:40;FARLIN
2022-08-12;JOUR;VALIDE;ZAMACOM;2022-08-12;RESPONSABLE TRANSIT ;2022-07-11 12:06:16;ZAMACOM PONT 1
2022-08-12;JOUR;VALIDE;OLAM;2022-08-12;COOORDINATEUR PESAGE;2022-07-12 15:40:15;USINE UNICAO PONT02
2022-08-12;JOUR;VALIDE;SEAFEM;2022-08-12;DIRECTEUR GENERAL;2022-07-19 15:31:15;SEAFEM
2022-08-12;JOUR;VALIDE;;2022-08-12;RESPONSABLE DES OPERATIONS;2022-08-02 09:33:41;STNC
2022-08-12;JOUR;ANNULE;;2022-08-12;RESPONSABLE DES OPERATIONS;2022-08-02 09:33:43;STNC
2022-08-12;JOUR;ANNULE;FACI;2022-08-12;AGENT DE TRANSIT;2022-08-02 17:22:12;FACI
2022-08-12;JOUR;VALIDE;MEDLOG;2022-08-12;AGENT PONT BASCULE;2022-08-05 09:27:19;MEDLOG
2022-08-12;JOUR;VALIDE;;2022-08-12;RESPONSABLE PESEUR;2022-08-05 12:55:46;SITRADEX
2022-08-12;JOUR;VALIDE;MOVIS;2022-08-12;CORDINATEUR ;2022-08-05 16:58:33;CFS 4 VRIDI
2022-08-12;JOUR;VALIDE;APM TERMINAL;2022-08-12;RESPONSABLE DES OPERATIONS DES DEPOTS;2022-08-08 07:40:32;APM TERMINAL
2022-08-12;JOUR;VALIDE;MANTRA;2022-08-12;LOGISTIQUE;2022-08-10 14:57:03;MANTRA
2022-08-12;JOUR;VALIDE;MANTRA;2022-08-12;LOGISTIQUE;2022-08-10 14:57:20;YIRIMA
2022-08-12;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-11 07:58:56;COTON RAN
2022-08-12;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-11 07:59:11;T6
2022-08-12;JOUR;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-11 07:59:28;VRIDI 3 PONT 1
2022-08-12;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-11 10:54:31;VRIDI 3 PONT 2
2022-08-12;JOUR;VALIDE;GMCI;2022-08-12;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 14:09:05;GMCI GARE DU MALI
2022-08-12;JOUR;VALIDE;GMCI;2022-08-12;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 14:09:09;GMCI GESTOCI
2022-08-12;JOUR;VALIDE;GMCI;2022-08-12;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 14:09:13;GMCI HINO
2022-08-12;JOUR;VALIDE;ETC-CI;2022-08-12;RESP TECHNIQUE;2022-08-11 14:19:59;ETC-CI
2022-08-12;JOUR;VALIDE;TRCI;2022-08-12;RESPONSABLE PRODUIT FINI;2022-08-11 14:33:05;TRCI ANGUEDEDOU
2022-08-12;JOUR;VALIDE;LTA;2022-08-12;AGENT PESEUR;2022-08-11 15:01:13;LTA 3
2022-08-12;JOUR;VALIDE;;2022-08-12;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-11 15:50:58;LDC
2022-08-12;JOUR;VALIDE;;2022-08-12;PESEUR;2022-08-11 16:05:41;PERFORM WORLD 
2022-08-12;JOUR;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-08-11 22:25:07;COOPARES
2022-08-12;NUIT;VALIDE;EOLIS;2022-08-12;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:23;EOLIS PONT
2022-08-12;NUIT;ANNULE;SEAFEM;2022-08-12;DIRECTEUR GENERAL;2022-03-08 15:47:32;SEAFEM
2022-08-12;NUIT;VALIDE;PROLINE LOGISTIC;2022-08-12;RESPONSABLE PESEUR;2022-06-10 15:38:42;R et R
2022-08-12;NUIT;VALIDE;CARGILL COCOA;2022-08-12;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:36;CARGILL COCOA YOP
2022-08-12;NUIT;VALIDE;ZAMACOM;2022-08-12;RESPONSABLE TRANSIT ;2022-07-11 12:06:22;ZAMACOM PONT 1
2022-08-12;NUIT;VALIDE;SEAFEM;2022-08-12;DIRECTEUR GENERAL;2022-07-19 15:31:22;SEAFEM
2022-08-12;NUIT;VALIDE;CCI - COTE DIVOIRE;2022-08-12;CHEF DE SERVICE METROLOGIE;2022-07-20 16:50:23;CCI-CI PONT N2
2022-08-12;NUIT;VALIDE;APM TERMINAL;2022-08-12;RESPONSABLE DES OPERATIONS DES DEPOTS;2022-08-08 07:41:11;APM TERMINAL
2022-08-12;NUIT;ANNULE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-11 10:54:13;VRIDI 3 PONT 2
2022-08-12;NUIT;VALIDE;coic sa;2022-08-12;GESTIONNAIRE DE STOCKS;2022-08-11 11:07:07;COIC
2022-08-12;NUIT;VALIDE;MANTRA;2022-08-12;LOGISTIQUE;2022-08-11 15:25:07;MANTRA
2022-08-12;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-12 07:12:31;T6
2022-08-12;NUIT;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-12;AGENT;2022-08-12 08:00:55;VRIDI 3 PONT 1
2022-08-12;NUIT;VALIDE;SACO;2022-08-12;AGENT LOGISTIQUE;2022-08-12 08:42:44;SACO ABIDJAN
2022-08-12;NUIT;VALIDE;;2022-08-12;RESPONSABLE PESEUR;2022-08-12 10:06:02;SITRADEX
2022-08-12;NUIT;ANNULE;;2022-08-12;RESPONSABLE PESEUR;2022-08-12 10:06:04;SITRADEX
2022-08-12;NUIT;VALIDE;COOPARES;2022-08-12;RESPONSABLE EXPLOITATION;2022-08-12 10:16:31;COOPARES
2022-08-12;NUIT;VALIDE;FARLIN COMMODITIES;2022-08-12;PESSE;2022-08-12 10:46:22;FARLIN
2022-08-12;NUIT;VALIDE;GMCI;2022-08-12;ASSISTANT RESPONSABLE TRANSIT EXPORT;2022-08-12 10:50:12;GMCI GARE DU MALI
2022-08-12;NUIT;VALIDE;SOGENA;2022-08-12;RESPONSABLE PONT BASCULE;2022-08-12 10:56:52;SOGENA
2022-08-12;NUIT;VALIDE;ETC-CI;2022-08-12;RESP TECHNIQUE;2022-08-12 12:24:29;ETC-CI
2022-08-12;NUIT;VALIDE;;2022-08-12;PESEUR;2022-08-12 13:01:59;PERFORM WORLD 
2022-08-12;NUIT;VALIDE;ITCA;2022-08-12;RESPONSABLE PRODUITS FINIS;2022-08-12 13:10:06;ITCA
2022-08-12;NUIT;VALIDE;Chambre de Commerce et d'Industrie de CÃ´te d'Ivoire;;;2022-08-12 16:58:44;SIMAT PAC 1
2022-08-13;JOUR;VALIDE;EOLIS;2022-08-13;CORDONNATEUR DES OPERATIONS PORTUAIRES;2022-02-21 11:05:34;EOLIS PONT
2022-08-13;JOUR;ANNULE;SEAFEM;2022-08-13;DIRECTEUR GENERAL;2022-03-08 15:47:41;SEAFEM
2022-08-13;JOUR;VALIDE;SOGENA;2022-08-13;RESPONSABLE PONT BASCULE;2022-05-05 15:51:05;SOGENA EX-CAISTAB
2022-08-13;JOUR;VALIDE;PROLINE LOGISTIC;2022-08-13;RESPONSABLE PESEUR;2022-06-10 15:38:50;R et R
2022-08-13;JOUR;VALIDE;SACO;2022-08-13;AGENT LOGISTIQUE;2022-06-28 11:51:01;SACO ABIDJAN
2022-08-13;JOUR;VALIDE;CARGILL COCOA;2022-08-13;SUPERVISEUR OPÃRATIONS SHIPPING;2022-06-30 16:26:42;CARGILL COCOA YOP
2022-08-13;JOUR;VALIDE;ZAMACOM;2022-08-13;RESPONSABLE TRANSIT ;2022-07-11 12:06:58;ZAMACOM PONT 1
2022-08-13;JOUR;VALIDE;OLAM;2022-08-13;COOORDINATEUR PESAGE;2022-07-12 15:40:26;USINE UNICAO PONT02
2022-08-13;JOUR;VALIDE;SEAFEM;2022-08-13;DIRECTEUR GENERAL;2022-07-19 15:32:04;SEAFEM
2022-08-13;JOUR;VALIDE;CCI - COTE DIVOIRE;2022-08-13;CHEF DE SERVICE METROLOGIE;2022-07-20 16:50:35;CCI-CI PONT N2
2022-08-13;JOUR;VALIDE;APM TERMINAL;2022-08-13;RESPONSABLES DES OPÃRATIONS DE DÃPÃTS ;2022-08-10 06:01:02;APM TERMINAL
2022-08-13;JOUR;VALIDE;coic sa;2022-08-13;GESTIONNAIRE DE STOCKS;2022-08-11 11:07:42;COIC
2022-08-13;JOUR;VALIDE;MANTRA;2022-08-13;LOGISTIQUE;2022-08-11 15:25:52;MANTRA
2022-08-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-13;AGENT;2022-08-12 07:13:40;COTON RAN
2022-08-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-13;AGENT;2022-08-12 07:13:54;T6
2022-08-13;JOUR;VALIDE;BOLLORE TRANSPORT & LOGISTICS;2022-08-13;AGENT;2022-08-12 07:14:07;VRIDI 3 PONT 1
